		Z) 1989Ă4: Bonus Answer: Wă0: PHYSICSĂ1: Toss Up | Short Answer: If a rocket has a specific impulse of 800 seconds, what is its exhaust velocity, in m/s? Assume standard gravity to be 10 m/s^2.Ă2: Toss Up Answer: Answer: 8000 m/s (also acceptable: 8 km/s). Exhaust velocity is the product of specific impulse as a unit of time and standard gravity.ă3: Bonus | Short Answer: If an engine has a specific impulse of 500 seconds and a thrust of 10 kN, how long will it take the engine to burn 50 kg of fuel? Assume standard gravity to be 10 m/s^2.Ă4: Bonus Answer: Answer: 25 seconds. 
Since Fthrust = Gstandard×Isp×R, where
	Fthrust = instantaneous thrust of the engine (in newtons)
	Gstandard = standard gravity (usually 9.81 m/s^2, but for simplicity we round to 10)
	Isp = specific impulse of the engine in seconds
	R = mass flow rate in kg/s
10000 = 10×500×R, so R = 2 kg/s
50kg/2kg/s = 25s
ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Which of the following intermolecular interactions is not exclusive to a single polypeptide's tertiary structure?
		W) hydrophobic interactions
		X) polar interactions
		Y) hydrogen bonding
		Z) disulfide bridgesĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: Polypeptide folding is aided by which type of cavity-structured proteins?Ă4: Bonus Answer: Chaperoninsă0: MATHEMATICSĂ1: Toss Up | Short Answer: What is the amplitude of y=4sin(5x+3)Ă2: Toss Up Answer: 4ă3: Bonus | Short Answer: What is the period of y=4sin(5x+3) rounded to the nearest 100thĂ4: Bonus Answer: 1.26ă0: EARTH and SPACEĂ1: Toss Up | Short Answer: If we could observe all forms of radiation, what would the brightest star be?Ă2: Toss Up Answer: BetelgeuseĂ3: Bonus | Multiple Choice: 	In 12000 years, which star will take the place of our North Star?
		W) Aldebaran
		X) Vega
		Y) Sirius
		Z) RigelĂ4: Bonus Answer: Xă0: PHYSICSĂ1: Toss Up | Short Answer:  A military cannon fires a boy into the air at an angle of 45° above the horizontal, reaching a max height y above his original launch height. The cannon is now aimed so that it fires straight up into the air at an angle of 90° to the horizontal. What is the maximum height reached by the same boy now? (let y represent height)Ă2: Toss Up Answer: 2yă3: Bonus | Short Answer: aĂ4: Bonus Answer: aă0: EARTH and SPACEĂ1: Toss Up | Short Answer: What phenomena best explains why the sky is blue?Ă2: Toss Up Answer: Rayleigh Scatteringă3: Bonus | Short Answer: What are the high intensity spots of light at the horizontal points of the 22 degree halo that may form around the sun due to ice crystals in the air called?Ă4: Bonus Answer: Parhelia (ALSO ACCEPT: Sun Dogs, Parhelion)ă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	What is the S.I. unit for luminous intensity?
		W) Lumen
		X) Candela
		Y) Newton
		Z) WattsĂ2: Toss Up Answer: XĂ3: Bonus | Multiple Choice: 	For an isotropic source how many candelas equals 3 lumens?
		W) 12π
		X) 10π
		Y) 4π
		Z) 2πĂ4: Bonus Answer: Wă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	The relation between pressure and temperature of two ideal gases is stated in
		W) Gay-Lussac's Law
		X) Boyle's Law
		Y) Charles's Law
		Z) Avogadro's LawĂ2: Toss Up Answer: WĂ3: Bonus | Short Answer: What are the dimensions of the gas constant R in SI base units?Ă4: Bonus Answer: kg m^2 mol^−1 K^−1 s^−2 (accept as a fraction)ă0: PHYSICSĂ1: Toss Up | Short Answer: If the sound intensity is 10,000 times the threshold of hearing then what is the intensity in decibels?Ă2: Toss Up Answer: 40dBă3: Bonus | Short Answer: At what standard frequency would 60 decibels have a loudness of 60 phons?Ă4: Bonus Answer: 1000Hză0: MATHEMATICSĂ1: Toss Up | Short Answer: What is tan(arcsin(9/41))Ă2: Toss Up Answer: 9/40ă3: Bonus | Short Answer: What is sin(arccot(tan(arccos(3/5))))Ă4: Bonus Answer: 3/5ă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	What is the relativistic mass of a particle with a rest mass of 8g traveling at a speed of .6c?
		W) 4g
		X) 8g
		Y) 10g
		Z) 12gĂ2: Toss Up Answer: YĂ3: Bonus | Multiple Choice: 	What is the length of a 1 meter rod traveling on a spaceship going at .8c, as measured by an astronaut on the ship?
		W) .8m
		X) .6m
		Y) 1m
		Z) 1.25mĂ4: Bonus Answer: Yă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Cellulose and glycogen differ in
		W) their alpha/beta glucose configurations
		X) branching
		Y) their ability to be metabolized
		Z) all of the aboveĂ2: Toss Up Answer: ZĂ3: Bonus | Short Answer: N-Acetylglucosamine is the monomer of which common polysaccharide?Ă4: Bonus Answer: Chitină0: CHEMISTRYĂ1: Toss Up | Short Answer: How many hydrogen atoms does a molecule of acetone have?Ă2: Toss Up Answer: 6ă3: Bonus | Short Answer: What is the electron configuration of Cr3+ using noble gas notation?Ă4: Bonus Answer: [Ar]3d^3ă0: BIOLOGYĂ1: Toss Up | Short Answer: Name all of the following that are amphipathic: integral proteins, cholesterol, phospholipids, triacylglycerol, mannoseĂ2: Toss Up Answer: integral proteins ad phospholipidsĂ3: Bonus | Multiple Choice: 	Which of the following is not true about a part of the phospholipid?
		W) They contain two fatty acid chains.
		X) Their heads contain a net charge.
		Y) They have a phosphate group in their heads.
		Z) They have a choline group in their heads.Ă4: Bonus Answer: Xă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	What is the most reasonable pH of the solution when the salt formed by reacting hydrochloric acid and aluminum hydroxide is dissolved in water?
		W) 7
		X) 4
		Y) 10
		Z) 0Ă2: Toss Up Answer: XĂ3: Bonus | Short Answer: 125 mL from a 4M perchloric acid stock solution is reacted with excess sodium hydroxide. How many moles of the salt are formed if the system is 50% efficient?Ă4: Bonus Answer: 0.25 mol; 1/4 molă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Exocytotic vesicles are most frequently exported via the
		W) endoplasmic reticulum
		X) the nuclear envelope
		Y) the trans Golgi
		Z) the cis GolgiĂ2: Toss Up Answer: YĂ3: Bonus | Multiple Choice: 	Endosomes formed as a result of receptor-mediated endocytosis are most frequently coated with which type of proteins?
		W) G proteins
		X) clathrins
		Y) pseudopodium
		Z) microtubulesĂ4: Bonus Answer: Xă0: CHEMISTRYĂ1: Toss Up | Short Answer: What is the oxidation number of chromium in the dichromate ion?Ă2: Toss Up Answer: +6ă3: Bonus | Short Answer: Name the following: CuCr2O7.Ă4: Bonus Answer: Copper (II) dichromate; or Cupric dichromateă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	What transmissible agent causes Mad Cow Disease (BSE)?
		W) Viron
		X) Virus
		Y) Bacteria
		Z) PrionĂ2: Toss Up Answer: ZĂ3: Bonus | Multiple Choice: 	Which of the following are prions made up of?
		W) Proteins, only
		X) Nucleic Acids, only
		Y) Proteins and Nucleic Acids, only
		Z) Proteins and Carbohydrates, onlyĂ4: Bonus Answer: Wă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Which of the following substances cannot be decomposed further chemically?
		W) Carbon Dioxide
		X) Water
		Y) Silicon
		Z) AmmoniaĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: If 0.5 moles of NaCl are dissolved in 2 kg of water, what is the molality of the resulting solution?Ă4: Bonus Answer: 0.25 or 1/4ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Which of the following is present in plant cells but not animal cells?
		W) Nuclei 
		X) Plasmodesmata
		Y) Mitochondria
		Z) VacuolesĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: What is the name of the theory that explains the existence of mitochondria (and why they have their own DNA)?Ă4: Bonus Answer: Endosymbiotic Theoryă0: MATHEMATICSĂ1: Toss Up | Short Answer: How many seconds are in a dayĂ2: Toss Up Answer: 86400Ă3: Bonus | Multiple Choice: 	How many days are in a second
		W) 1.16*10^-3
		X) 1.16*10^-4
		Y) 1.16*10^-5
		Z) 1.16*10^-6Ă4: Bonus Answer: Yă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Which of the following is a retrovirus?
		W) HIV
		X) Hepatitis B virus
		Y) Poliovirus
		Z) Influenza A virusĂ2: Toss Up Answer: WĂ3: Bonus | Short Answer: Where do DNA viruses usually replicate?Ă4: Bonus Answer: In the nucleus.ă0: MATHEMATICSĂ1: Toss Up | Short Answer: How many distinct roots does x^3-6x^2+32 haveĂ2: Toss Up Answer: 2ă3: Bonus | Short Answer: What is the remainder when x^3-6x^2+32 is divided by x-1Ă4: Bonus Answer: 27ă0: EARTH and SPACEĂ1: Toss Up | Short Answer: What physical quantity is the Schwarzschild radius of a Black Hole most dependent on?Ă2: Toss Up Answer: MassĂ3: Bonus | Multiple Choice: 	If the event horizon of a black hole is 10 km, then what is the radius of its photon sphere?
		W) 10km
		X) 15km
		Y) 20km
		Z) 25kmĂ4: Bonus Answer: Xă0: BIOLOGYĂ1: Toss Up | Short Answer: What types of cells in the stomach are pepsins produced from?Ă2: Toss Up Answer: Chief cellsă3: Bonus | Short Answer: What factor of the blood clotting cascade converts prothrombin into active thrombin?Ă4: Bonus Answer: Factor III; Tissue Factor; Thromboplastină0: PHYSICSĂ1: Toss Up | Multiple Choice: 	Who first suggested that radiant energy could exist only in discrete quanta which were proportional to the frequency in order to explain the frequency distribution of blackbody radiation?
		W) Isaac Newton
		X) Max Planck
		Y) Ernest Rutherford
		Z) Paul DiracĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: Later solved by Planck's quantum radiation formula, what asymptotic result  of the classical Rayleigh-Jeans Law was the most troubling? Ă4: Bonus Answer: Ultraviolet Catastropheă0: BIOLOGYĂ1: Toss Up | Short Answer: What hormone released by jextaglomerular cells of the kidney regulates blood pressure and filtration rate?Ă2: Toss Up Answer: Renină3: Bonus | Short Answer: What types of exocrine glands bud their secretions off along with a small portion of the cell itself?Ă4: Bonus Answer: Apocrine glandsă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	The conjugate base of HCl is which of the following?
		W) A weak acid
		X) A strong acid
		Y) A weak base
		Z) A strong baseĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: How many sigma and pi bonds does carbon dioxide have? Ă4: Bonus Answer: 2 sigma, 2 piă0: EARTH and SPACEĂ1: Toss Up | Short Answer: What is the average temperature of the universe today to the nearest Kelvin?Ă2: Toss Up Answer: 3Kă3: Bonus | Short Answer: What is the most common star in the Milky Way Galaxy?Ă4: Bonus Answer: Red Dwarfă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	In the reaction A + B -> C + D, which of the following occurs when reactant B is added? 
		W) The concentration of A decreases
		X) The concentration of C decreases
		Y) The concentration of D decreases 
		Z) The reaction shifts to the leftĂ2: Toss Up Answer: WĂ3: Bonus | Short Answer: Given the specific heat capacity of water is 4.18 Joule/gram*C, if you have 20 grams of water and want to heat it from 10 degrees C to 15 degrees C, how many joules must be added? Ă4: Bonus Answer: 418 Joulesă0: MATHEMATICSĂ1: Toss Up | Short Answer: What is the area of the circle x^2+y^2=6/pi^2 in terms of piĂ2: Toss Up Answer: 6/piă3: Bonus | Short Answer: What is the area of the circle x^2-4x+y^2-6y-2=0 in terms of pi	Ă4: Bonus Answer: 15piă0: EARTH and SPACEĂ1: Toss Up | Multiple Choice: 	Which of the following statements is FALSE regarding the volcano in each statement?
		W) Shield volcanoes can stretch up to 3 or 4 miles in diameter
		X) Cinder cone volcanoes rarely rise past 1,000 feet in elecvation
		Y) Stratovolcanoes are some of the smallest volcanoes in the world
		Z) Volcanic domes commonly occur within the craters or on the flanks of large composite volcanoesĂ2: Toss Up Answer: YĂ3: Bonus | Multiple Choice: 	Which of the following statements is true regarding stratovolcanoes?
		W) Most commonly occur at subduction zones
		X) They produce basaltic magma
		Y) Their eruptions are infrequent
		Z) They are never dormantĂ4: Bonus Answer: Wă0: PHYSICSĂ1: Toss Up | Short Answer: What law most directly states that the total of the electric flux out of a closed surface is equal to the charge enclosed divided by the permittivity?Ă2: Toss Up Answer: Gauss's Lawă3: Bonus | Short Answer: When a magnet is moved into a coil of wire, changing the magnetic field and magnetic flux through the coil, a voltage will be generated in the coil according to which law?Ă4: Bonus Answer: Faraday's Lawă0: BIOLOGYĂ1: Toss Up | Short Answer: What functional group normally allows the cell to differentiate old and new DNA strands in  prokaryotes?Ă2: Toss Up Answer: Methyl group; -CH3ă3: Bonus | Short Answer: What is it called when the hematocrit rises above normal levels?Ă4: Bonus Answer: hypercythemia; erythrocythemia; hypererythrocythemiaă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	What type of radiation is both the most penetrating and the most effectively stopped if blocked by a hydrogen-rich material?
		W) Alpha
		X) Beta
		Y) Gamma
		Z) NeutronĂ2: Toss Up Answer: ZĂ3: Bonus | Multiple Choice: 	What type of radiation originates from the electron cloud?
		W) Alpha
		X) Beta
		Y) X-Ray
		Z) GammaĂ4: Bonus Answer: Yă0: BIOLOGYĂ1: Toss Up | Short Answer: What organelle does the cisternal maturation model describe?Ă2: Toss Up Answer: Golgi apparatus; Golgi complexă3: Bonus | Short Answer: What is the part on the retina where cones are tightly packed and creates a small depression?Ă4: Bonus Answer: Fovea; Fovea centralisă0: MATHEMATICSĂ1: Toss Up | Short Answer: What is the slope of the tangent line to e^(2x) at x=3Ă2: Toss Up Answer: 2e^6ă3: Bonus | Short Answer: What is the slope of the tangent line to ln(2x) at x=3Ă4: Bonus Answer: 1/3ă0: BIOLOGYĂ1: Toss Up | Short Answer: Which glial cells secrete cerebrospinal fluid?Ă2: Toss Up Answer: Ependymal cellsă3: Bonus | Short Answer: Oxygen attaches to hemoglobin to form oxyhemoglobin. What is it resultant molecule called when carbon dioxide attaches to hemoglobin?Ă4: Bonus Answer: Carbaminohemoglobină0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Which of the following describes the carbon dioxide molecule? 
		W) Polar and Linear
		X) Polar and Bent
		Y) Nonpolar and Linear
		Z) Nonpolar and BentĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: What hybridization is typically found in linear molecules? Ă4: Bonus Answer: spă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	An electron is placed in a horizontally hollow cylindrical solenoid with the current moving clockwise around the solenoid. The electron is released from rest in the middle of the solenoid. What direction will the electron move in?
		W) To the left
		X) To the right
		Y) Stays in the same place
		Z) Oscillates between both endsĂ2: Toss Up Answer: XĂ3: Bonus | Multiple Choice: 	There are two charges, one with charge +2Q and one with charge -4Q a distance of 2 meters from each other. Assuming the universal charge constant is 1.6*10^-19, which of the following is the force of attraction felt by the two charges, rounded to one decimal place
		W) 4.8*10^-19 C
		X) 9.6*10^-19 C
		Y) 2.4*10^-19 C
		Z) 3.2*10^-19 CĂ4: Bonus Answer: Ză0: BIOLOGYĂ1: Toss Up | Short Answer: What substance protects the stomach from consuming itself?Ă2: Toss Up Answer: MucusĂ3: Bonus | Multiple Choice: 	In which organs is thrombopoietin produced?
		W) Heart and Liver
		X) Liver and Kidney
		Y) Kidney and Pancreas
		Z) Pancreas and LiverĂ4: Bonus Answer: Xă0: PHYSICSĂ1: Toss Up | Short Answer: What is energy measured in?Ă2: Toss Up Answer: Joulesă3: Bonus | Short Answer: What is the unit of charge? Ă4: Bonus Answer: Columbus ă0: BIOLOGYĂ1: Toss Up | Short Answer: What is it called when a species of animal becomes two separate species while inhabiting the same area?Ă2: Toss Up Answer: Sympatric speciationĂ3: Bonus | Multiple Choice: 	Cladograms are used to determine?
		W) Taxonomy
		X) Geographic Distribution 
		Y) Genotype
		Z) Evolutionary relatedness Ă4: Bonus Answer: Ză0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Why is diamond a thermal conductor, even though it isn't an electrical conductor?
		W) heat vibrations can move along the rigid structure
		X) carbon has a low heat capacity
		Y) there are no impurities which increase resistance
		Z) carbon has a high heat capacityĂ2: Toss Up Answer: WĂ3: Bonus | Multiple Choice: 	Which of the following has the highest carbon content?
		W) wrought iron
		X) cast iron
		Y) pig iron
		Z) slagĂ4: Bonus Answer: Yă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	How does atropine counter the effects of nerve gas?
		W) Atropine binds to the nerve gas and inactivates it
		X) Atropine inactivates acetylcholinesterase and allows more acetylcholine to cross the synaptic cleft
		Y) atropine blocks the acetylcholine receptor which blocks the excess acetylcholine lingering in the synaptic cleft
		Z) atropine stimulates the production of an enzyme that breaks down the nerve gasĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: In order to flower, what does a short-day plant need?Ă4: Bonus Answer: Night that is longer than a certain critical lengthă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Which of the following exhibits diamagnetism?
		W) bronze
		X) water
		Y) liquid oxygen
		Z) diamondĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: Order the following by second ionization energy, from lowest to highest: Sodium, Magnesium, AluminumĂ4: Bonus Answer: Magnesium, Aluminum, Sodiumă0: MATHEMATICSĂ1: Toss Up | Short Answer: Convert CD from hexadecimal to decimalĂ2: Toss Up Answer: 205ă3: Bonus | Short Answer: Convert CD from hexadecimal to binaryĂ4: Bonus Answer: 11001101ă0: MATHEMATICSĂ1: Toss Up | Short Answer: What is the sum of the interior angles of a nonagon?Ă2: Toss Up Answer: 1260 degreesă3: Bonus | Short Answer: How many edges does an octahedral prism have?Ă4: Bonus Answer: 24 edgesă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	From what two molecules is an ester synthesized?
		W) alcohol and ester
		X) alcohol and aldehyde
		Y) carboxylic acid and ester
		Z) carboxylic acid and alcoholĂ2: Toss Up Answer: ZĂ3: Bonus | Short Answer: If one mole of an acid is dissolved in a liter of water, and the acid has a pKa of 10, what is the pH of the solution?Ă4: Bonus Answer: 7ă0: EARTH and SPACEĂ1: Toss Up | Short Answer: In terms of mass, what are the four biggest planets in our solar system?Ă2: Toss Up Answer: Jupiter, Saturn, Neptune, UranusĂ3: Bonus | Multiple Choice: 	Dark energy makes up about how much of the energy in the universe?
		W) 20%
		X) 40%
		Y) 70%
		Z) 80%Ă4: Bonus Answer: Yă0: PHYSICSĂ1: Toss Up | Short Answer: An educated guess or explanation for an observation or experimental result. Not yet fully accepted as fact is what? Ă2: Toss Up Answer: Hypothesis ă3: Bonus | Short Answer: A systematic methodology for gathering, organizing and applying knowledge is?
Ă4: Bonus Answer: A scientific method  ă0: MATHEMATICSĂ1: Toss Up | Multiple Choice: 	Simplify the following expression: (x^3+27)/(x+3) if x=12
		W) 125
		X) 117
		Y) 136
		Z) 109Ă2: Toss Up Answer: XĂ3: Bonus | Short Answer: Find all the real solutions of x^4-18=-2Ă4: Bonus Answer: x=2, x=-2ă0: PHYSICSĂ1: Toss Up | Short Answer: The coefficient of linear expansion of a certain steel is 0.000034 per C◦ (READ AS: celsius degree). What is the exact coefficient of volume expansion, in (C◦) ^ (−1)  (READ AS: celsius degree to the negative 1)?Ă2: Toss Up Answer: 0.000102 (DO NOT ACCEPT APPROXIMATIONS)Ă3: Bonus | Multiple Choice: 	The energy given off as heat by 300 g of an alloy as it cools through 50C◦(READ AS: 50 celsius degree) raises the temperature of 300 g of water from 30◦C (READ AS: 30 degrees celsius) to 40◦ C. The specific heat of the alloy (in cal/g · C◦) is:
		W) 0.0015
		X) 0.1
		Y) 0.2
		Z) 1Ă4: Bonus Answer: Yă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Choose the strongest acid from the choices below.
		W) Hydrochloric acid
		X) Hydrobromic acid
		Y) Hydroiodic acid
		Z) Hydrofluoric acidĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: What are the conjugate bases of HCl, HBr, and HI?Ă4: Bonus Answer: Cl-, Br-, I-ă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	The sound intensity 3.0m from a point source is 22 W/m^2 (READ AS: 25 watts per meter squared). The power output of the source is:
		W) 53
		X) 396π
		Y) 168
		Z) 300πĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: A string has length L and mass M. If its fundamental frequency is f, find its tension in terms of L, M and f.Ă4: Bonus Answer: 4LMf^2 (READ AS: 4 times L times M times f squared)ă0: EARTH and SPACEĂ1: Toss Up | Multiple Choice: 	In the Northern Hemisphere, the Coriolis force deflects in which direction?
		W) Up
		X) Down
		Y) Right
		Z) LeftĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: The altitude of Polaris is equal to...Ă4: Bonus Answer: Your latitudeă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	A wave's equation is given as y = 0.1 sin(3x+10t) (READ AS: y equals 0.1 times sine of open parentheses 3x plus 10t close parentheses). What is the angular wave number?
		W) 0.3
		X) 1
		Y) 10
		Z) 3Ă2: Toss Up Answer: ZĂ3: Bonus | Short Answer: An EM wave has a magnetic field with an amplitude of 200 Teslas. What is the amplitude of the wave's electric field in N/c (READ AS: newtons per coulomb)?Ă4: Bonus Answer: 6 * 10^10 N/că0: MATHEMATICSĂ1: Toss Up | Short Answer: If Robert can paint a fence in 12 hours and George can paint a fence in 6 hours how long will they take to paint the fence together? Ă2: Toss Up Answer: 4 hours Ă3: Bonus | Multiple Choice: 	What is the coefficient of the 3rd term in the expansion of (x+y)^7
		W) 1
		X) 7
		Y) 21
		Z) 35Ă4: Bonus Answer: Yă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Given the following ions, Na+, Br-, Ag+, and Cu2+ which ion has the greatest atomic radius?
		W) Na+
		X) Br-
		Y) Ag+
		Z) Cu2+Ă2: Toss Up Answer: YĂ3: Bonus | Short Answer: Name the group of elements with the least electronegativity.Ă4: Bonus Answer: Noble gases (Group 18)ă0: MATHEMATICSĂ1: Toss Up | Short Answer: What is 64x^3 + 27y^3 factored in simplest form? Ă2: Toss Up Answer: (4x+3y)(16x^2-12xy+9y^2)ă3: Bonus | Short Answer: If i is the square root of -1, what is the value of i^97? Ă4: Bonus Answer: iă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	When 50 mL of stock solution of 6M NaCl (aq) is diluted into a 150 mL solution what will be the molarity of the diluted solution?  
		W) 3M
		X) 2M
		Y) 1M
		Z) 6MĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: What is the given equation for calculating molarity?Ă4: Bonus Answer: Moles of solute divided by liters of solutionă0: MATHEMATICSĂ1: Toss Up | Multiple Choice: 	A set is countable:
		W) If and only if it is finite.
		X) If and only if a surjection can be made between the set ant he natural numbers.
		Y) If it has the same cardinality as some subset of the natural numbers.
		Z) If it has the same cardinality as some subset of the real numbers. Ă2: Toss Up Answer: YĂ3: Bonus | Short Answer: Who was the famous German mathematician that invented Set Theory and effectively proved the unaccountableness of the reals?Ă4: Bonus Answer: Georg Cantor (accept Cantor)ă0: EARTH and SPACEĂ1: Toss Up | Short Answer: What determines a mineral's properties?Ă2: Toss Up Answer: The internal arrangement of its atoms.ă3: Bonus | Short Answer: What type of currents cause plates to move in the mantle?Ă4: Bonus Answer: Convection currentsă0: PHYSICSĂ1: Toss Up | Short Answer: If an object attached to one end of a spring makes 20 complete oscillations in 2*PI s, what is its angular frequency?Ă2: Toss Up Answer: 20 rad/sĂ3: Bonus | Multiple Choice: 	A 1-kg object attached to a spring whose spring constant is 400N/m executes simple harmonic motion. If its maximum speed is 5.0m/s, find the amplitude of its oscillation.
		W) 0.1
		X) 0.25 m
		Y) 0.45
		Z) 0.75Ă4: Bonus Answer: Xă0: CHEMISTRYĂ1: Toss Up | Short Answer: Where does oxidation occur in an electrochemical cell? Ă2: Toss Up Answer: Anodeă3: Bonus | Short Answer: In the redox reaction 2H2 + O2 -> 2H2O how many electrons are transferred? Ă4: Bonus Answer: 4ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	What is the cause of trisomy 21?
		W) error during meiosis
		X) error during mitosis
		Y) over duplication of chromosome 21
		Z) chromosomal insertionĂ2: Toss Up Answer: WĂ3: Bonus | Multiple Choice: 	Why is pepsinogen secreted as a zymogen into the stomach?
		W) to change the pH of the stomach fluids to aid digestion.
		X) to prevent digestion of the gastric glands
		Y) to inactivate pepsinogen
		Z) to digest complex carbohydratesĂ4: Bonus Answer: Xă0: BIOLOGYĂ1: Toss Up | Short Answer: What is the smallest and simplest amino acid called?Ă2: Toss Up Answer: Glycine, GLYă3: Bonus | Short Answer: What is the R group of the amino acid glycine?Ă4: Bonus Answer: a single hydrogenă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Tetrachromacy is the condition of possessing how many types of cone cells?
		W) 1
		X) 2
		Y) 3
		Z) 4Ă2: Toss Up Answer: ZĂ3: Bonus | Short Answer: The lens of the human eye blocks out ultraviolet light, which in turn prevents us from seeing UV light directly. What is the absence of the lens of the eye called?Ă4: Bonus Answer: Aphakiaă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	How many sections does the small intestine consist of?
		W) 2
		X) 3
		Y) 4
		Z) 5Ă2: Toss Up Answer: XĂ3: Bonus | Short Answer: What are the names of the three sections of the small intestine?Ă4: Bonus Answer: Duodenum, Jejunum, Ileumă0: BIOLOGYĂ1: Toss Up | Short Answer: Where is the smallest bone in your body located?Ă2: Toss Up Answer: Eară3: Bonus | Short Answer: What is the name of the smallest bone in the human bodyĂ4: Bonus Answer: Stapes, Stirrupă0: BIOLOGYĂ1: Toss Up | Short Answer: Which two scientists are credited with the discovery of the double helix of DNA?Ă2: Toss Up Answer: James Watson and Francis Crick, Watson and Crickă3: Bonus | Short Answer: Which scientist incorrectly proposed the triple DNA helix model, with the nitrogenous bases pointing outwards and the phosphate forming the core?Ă4: Bonus Answer: Linus Pauling, Paulingbă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Isolated RNA molecules are generally less stable than DNA at physiological pH because:
		W) RNA has ribose
		X) RNA is always linear
		Y) RNA uses uracil instead of thymine
		Z) RNA is usually single-strandedĂ2: Toss Up Answer: WĂ3: Bonus | Multiple Choice: 	What is the half-life of DNA?
		W) 673 years
		X) 100 years
		Y) 272 years
		Z) 521 yearsĂ4: Bonus Answer: Ză0: BIOLOGYĂ1: Toss Up | Short Answer: A population of 2800 flowers is in Hardy-Weinberg equilibrium, and 2352 of them are red in color.  The red allele R is dominant; the white allele r is recessive.  What is the frequency of heterozygotes in the population?Ă2: Toss Up Answer: 48%, or any equivalent formĂ3: Bonus | Multiple Choice: 	Which of the following would be least damaged by a lipase?
		W) endoplasmic reticulum
		X) mitochondria
		Y) ribosome
		Z) nucleiĂ4: Bonus Answer: Yă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	A hose has a diameter of 2 inches and its nozzle is 0.2 inches in radius. If water flows at 4 m/s in the hose, then how fast will it leave the nozzle?
		W) 4 m/s
		X) 1 m/s
		Y) 100 m/s
		Z) 200 m/sĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: To measure moderately low pressures, oil with a density of 8.5 × 10^2 kg/m^3 (READ AS: 8.5 times 10 to the -2 kilogram per cubic meter) is used in place of mercury in a barometer. If the height of the oil column changes by 1.0mm, find the change in the pressure, assuming g = 10 m/s.Ă4: Bonus Answer: 8.5 Paă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	How many orbitals does the p sublevel have?
		W) 1
		X) 2
		Y) 3
		Z) 4Ă2: Toss Up Answer: YĂ3: Bonus | Short Answer: which element has the electron configuration 1s^22s^22p^63s^1 in its ground state?Ă4: Bonus Answer: Sodium, Naă0: BIOLOGYĂ1: Toss Up | Short Answer: Where was GFP originally isolated?Ă2: Toss Up Answer: JellyfishĂ3: Bonus | Multiple Choice: 	In which of the following organisms was the gene originally expressed in?
		W) C. elegans
		X) Salmonella
		Y) E. coli
